rainfall_48hr,pressure_drop_3hr,temp_anomaly,wind_speed,humidity,snowfall_rate,season,risk_label,risk_category
36.191665680710614,-5.537992634461303,0.7725824180905976,93.42390282584923,69.108228493505,0.0,3,0,Low
13.12830658729646,2.2444864457543403,4.129445704952039,52.04703558984586,82.01958338456717,0.0,3,0,Low
62.42451322457599,-6.245534536106635,6.041301472093475,48.6543296452605,69.68746837548998,0.0,2,1,Medium
4.095566097899091,-0.7774305965664638,-6.274303643773971,21.926985183142854,93.49512443402183,0.0,3,0,Low
26.930715428527034,-1.155655625892397,-5.705072006754419,108.95148952511003,71.0760080506703,1.4827244791182677,0,0,Low
26.767842534531813,-4.3174533594445945,-1.93957355632494,28.92148640209176,79.96666831519099,0.8023617345907358,0,0,Low
49.31142879656107,-0.9349844170391792,4.106958148181377,75.051880754503,58.76435027830529,0.3086343531382482,0,1,Medium
10.158231526350585,-1.0216115470391103,-7.560047385913533,65.8652436295955,89.1201275340843,0.0,1,0,Low
10.764666502631487,-5.4474603600308615,-3.6439614625061827,6.177070426195281,26.73093144635905,0.0,1,0,Low
45.04368957185826,-2.2118237065060673,-3.556462376471688,51.33306860501462,35.27520395660826,0.0,1,1,Medium
22.394291313633303,-4.663517428345835,5.650493132186224,63.5970481532725,45.5504265074011,0.0,3,0,Low
34.354851690345285,-6.063082508661755,3.169564563986625,70.43526902057079,47.90575584069645,0.0,1,1,Medium
5.834370602684048,5.189881010648324,5.4223101662995195,45.9998729640239,24.824414621752997,0.0,1,0,Low
39.0923585133529,-5.359693026322347,8.032067845398327,49.68886034868934,66.12693101284219,0.0,2,1,Medium
8.018357983747618,-9.438774374380795,-1.833900570534483,8.463007004857001,70.64250932993897,4.036705749832179,0,0,Low
25.158900975229045,-0.09910981377156558,-7.124436929122091,47.86771547799767,49.15314491950957,0.0,3,0,Low
20.7557421990502,-0.4640667928445805,-7.08578170708212,11.556971889248471,44.83813463534469,1.1085778258283094,0,0,Low
33.93110807966705,-1.482846245154383,-11.02864539035304,70.11458157560033,46.05157710273442,0.0,3,1,Medium
31.34236504551736,-1.1199703604291202,-2.7526009779971563,5.504920551894551,92.9107264660073,0.0,3,0,Low
49.395688614150856,-2.9705941279349446,-2.30533568899043,41.1757145399071,69.55801894867919,0.9624241475348655,0,1,Medium
10.565102558865359,-2.921946452521456,4.725320440830286,43.62144266071386,97.3000887088614,0.9529728808554181,0,0,Low
5.513444657004532,7.070889514719985,0.10148530305962383,31.13041092613725,69.04047216789455,0.0,3,0,Low
12.879253093632988,-5.768493515874262,-2.9419706660556373,25.623525130920584,42.1768051833854,0.0,2,0,Low
20.05108230355263,1.1045855478997773,-0.695992356963515,32.82596920640802,30.810118875734677,0.0,2,0,Low
10.490295723743492,1.5814065033869267,-6.233840902288585,23.901978132306574,90.27395250557998,0.0,3,0,Low
96.67251444748578,-2.324054123108115,6.152439424507721,12.131193974136266,36.76943723114424,2.6481870736872093,0,0,Low
63.15669036429186,-5.3869735708018425,-4.715493376857051,87.89473170459232,58.357438345072325,0.0,1,1,Medium
10.536552759116468,2.898905499742801,-6.839587631615373,69.34706115971012,89.7585568702107,0.6596567787538575,0,0,Low
5.695417746446186,-3.33711175107115,4.9072918002448205,99.70284779796022,50.945945781968035,0.0,3,0,Low
6.685494461463502,-1.7389087352263717,3.444985250183109,33.84425117621619,73.25872371764936,0.0,2,0,Low
61.62401263108822,-2.428192295966923,-10.34211227135407,32.081955062621546,34.18740779864417,0.0,1,1,Medium
39.05304739606557,0.9445251155585379,5.130009808261335,49.83939831737151,64.05301131890815,2.630648781842499,0,0,Low
44.0813753384052,-5.152615314955723,-4.449555834564339,34.80745706005408,63.49173212798542,0.0,1,0,Low
3.391465234567069,7.943398909978749,-2.244627165383519,33.509383059608695,54.69493594557099,0.0,1,0,Low
17.513894232687782,-2.48654885828403,1.1221206461636246,15.316455706666218,78.27757455389528,0.0,2,0,Low
26.379200617401388,-8.536582089807947,3.51974929570093,62.96753759309361,72.43827406320342,0.0,2,1,Medium
42.66509979000613,1.470947296530703,2.6728750481251593,51.82270455374089,41.860807778154616,0.0,3,0,Low
4.292714766882606,2.3549372107952387,-0.29890998543601466,26.886249570927507,64.20372175057398,0.0,1,0,Low
0.0,8.50195249467649,-2.547859973495464,19.375183651802185,57.48741715314826,0.05011452383194307,0,0,Low
7.056432425904706,-6.939702944356209,2.4733241613926835,14.048288437786653,52.570459562014584,0.0,2,0,Low
32.5870473809355,-1.8288862952035492,-0.7103270240653684,66.30027621277304,40.32455882366468,0.0,3,1,Medium
23.41076374958116,3.0446964910652308,10.832126754755544,21.802530303091494,37.803529333902105,0.0,2,0,Low
102.84189146088306,-9.52763855382536,3.518454059819411,65.09396466311102,78.58482346056293,0.0,3,2,High
4.682678676951118,3.9627559042726426,-5.5404937499421285,58.45152718720032,68.48969472086475,0.0,1,0,Low
11.510224312648472,3.4554693558791847,-2.865599708241908,28.447417988458497,24.392375432753123,0.0,2,0,Low
6.8415257574893955,-6.707009079056504,0.28915306355897713,35.97282054820228,81.00075902886964,0.0,1,0,Low
8.724875976250702,6.708867949130758,7.796587290422728,13.211697639902255,71.10373269111298,2.0393788098264625,0,0,Low
11.668424803177812,-6.551125106412974,8.46663005467281,7.567509815145571,52.28487060750283,0.4155042672814963,0,0,Low
86.49048301658443,-16.63025694090225,-2.3768083221933862,82.07184028505637,40.81983861575755,4.05016205363423,0,2,High
3.7286814658341267,0.9324497729237946,-5.601805299536658,11.795014669971673,70.95352383434019,0.0,2,0,Low
22.770808297619897,7.389593391380241,-6.368985847237124,17.37370763376903,85.81305191460208,0.0,1,0,Low
42.3679538119729,-1.1007788800530225,1.5145725432946806,26.63224123196183,66.16888799385411,0.0,2,0,Low
40.117550300261335,0.6495182721681221,13.82270585530496,46.51083421603208,76.94761637876066,0.0,3,0,Low
66.9539533425101,2.6588499858540886,3.2345646255306137,78.01675349328089,40.66346322670428,1.8212940742935146,0,1,Medium
15.914636914763028,0.2643952127461424,-9.563475160104044,49.76790911347562,35.931005346016995,0.0,1,0,Low
23.717409067690447,-5.257420034555896,-4.356024619476008,3.6068124596158917,74.24110950584503,0.0,3,0,Low
43.15255122139211,-7.097380879549968,-3.743485211069478,75.18675405653416,69.42607235512278,0.7692093100519571,0,1,Medium
2.7616525425723233,5.115407727939683,-4.9320151206894485,59.52685649928166,73.73674998958452,0.40943500153497636,0,0,Low
17.28228573071223,-0.6463186126482947,-2.3273629496053214,22.30664035586419,41.922454258417766,0.0,1,0,Low
39.324887093388426,7.776969300161034,2.216369166119651,4.104974972341246,38.465263174586035,1.350963864663952,0,0,Low
5.181777097784153,3.1080023193769124,4.09188701593588,42.17292970111193,45.4537331649689,0.0,3,0,Low
29.82520453263739,-6.479582054309497,6.550580945499863,85.0661819086269,80.75600461334759,0.0,3,1,Medium
23.740763352362677,0.7512923979440871,3.1452154382830666,27.022145796611824,89.93757742535671,0.0,2,0,Low
20.429962447391418,-2.8370888627153095,-11.724901441973046,57.746821230167654,51.96708327956981,0.0,3,0,Low
35.17687585253151,-3.403836477858367,-6.34382752518788,25.84926132452596,62.00761200862996,0.0,3,0,Low
37.93528769509422,18.490902063137945,-0.9485642211551473,15.14659412779794,55.505314691703376,1.055773496647937,0,0,Low
32.39942648468571,0.48694875291912476,0.8836791346048738,57.7874269700063,78.94530260328779,0.0,3,1,Medium
40.10255521836742,0.5002810545584068,5.168510159257542,58.56306884568782,70.42027189318057,0.0,2,1,Medium
26.897761727310957,-5.895487414865691,0.25910505730063627,44.25575136048023,74.76132414657074,0.0,3,1,Medium
32.60044368034555,0.4546863730253809,0.3042435231820461,58.002516767460186,67.60843578049314,0.0,3,1,Medium
1.9599503925729072,4.195263282665136,1.426784178834356,72.62232751061555,75.733228509918,0.0,1,0,Low
40.283183343950355,4.481133347165485,-1.5301304326872112,145.81750211719617,61.08347754833958,0.4569452371395977,0,1,Medium
64.93549412663265,5.397623835276314,0.5213108392668695,66.83847126196893,62.793900785741506,1.6051154477764447,0,1,Medium
20.93335257034993,-6.175164371848879,6.754993074070504,25.426226457776643,77.05747938755123,0.0,1,0,Low
0.0,-5.338969866537742,-0.503465392704018,27.77481381241099,62.31877182966991,0.0,3,0,Low
81.51701102548178,-17.097954799981085,-0.18127636070570002,90.8368485576644,52.719696618403674,0.0,3,2,High
61.04072257866709,-5.203848325010073,-0.20151242860313712,48.28928861447394,75.90832001893372,4.207874260511697,0,1,Medium
68.52366583497057,-4.835680990759613,7.786642882747012,108.06058641305043,74.49513787184713,0.0,2,2,High
19.1186224735471,-0.9785179475388854,-6.648319960976654,58.66337724422223,61.86797668657336,0.0,1,0,Low
9.03912443185752,8.145350737332373,10.655081368747172,27.797921346454796,76.70275764444024,0.6698877787937403,0,0,Low
15.799198136261271,6.863446397538033,-7.058291127093079,18.73793795296062,73.53315301664473,0.7321669821104024,0,0,Low
14.563839404578587,-0.5118151242099451,-3.925321567966554,20.725297578546012,63.38197775422986,0.0,1,0,Low
40.039762985015756,7.076426283415745,4.4684296182919185,44.789757101771265,64.78011386159972,0.0,3,0,Low
61.3976012375733,1.1476511974589338,6.1819001728420275,98.49676298898736,81.23167894952847,0.0,1,2,High
16.720756426267613,-6.457147993172055,-8.420994101990928,65.37474837142952,71.24199702648392,0.0,2,1,Medium
46.96281035549954,-7.647008873463912,-6.556211179482515,9.243442993777181,61.564753184102905,0.0,2,0,Low
16.39489645692317,-3.242700243328673,1.6670568568310868,57.54962430488994,49.440783498575726,0.0,1,0,Low
8.661818084633452,-1.1006777188024732,14.066516326582775,18.236338008223726,70.04663525819191,0.0,3,0,Low
32.0692021851135,0.4446338018021721,7.477576685992084,13.661162513584763,60.035172481427324,0.0,3,0,Low
22.507138936120587,-0.2649888795907562,-1.4885822977908618,48.939784426757655,74.40718235410121,0.0,1,0,Low
49.72288143794392,-0.08094912618064376,-14.514774828454536,31.640735248669678,33.772575213875356,0.0,1,0,Low
19.82850313069439,2.1346157533754497,0.4898564065269554,118.61018485113718,71.13342922371523,0.0,1,0,Low
73.31589668758922,-4.4196770249231925,2.173780821879322,13.04960295336126,71.68976203093104,0.0,1,0,Low
82.65030112927089,-5.718917579273451,-2.296170846496821,95.16807897342147,82.06651781400736,3.245282424438482,0,2,High
24.855008359029377,-1.2301587857752132,-5.104343943279574,39.005316240539145,66.6117534063005,0.0,2,0,Low
30.067836677859713,0.8287537954796466,0.9549915619283296,21.120089542775393,77.89862153440656,0.0,2,0,Low
85.0311712115798,-9.186407441254,-5.653567163363765,97.77155784884921,42.560112242719924,4.282831642841161,0,2,High
8.008927906974046,-5.775607153150315,11.234691964852344,34.416192891195486,63.979549481521424,0.0,1,0,Low
28.151366717039036,-0.7451442225487348,9.100468785202903,3.7689928942552395,67.66436072672725,0.0,3,0,Low
51.680348005043804,-7.688561849802425,3.947475789556566,102.94230341624905,74.53773164807205,3.322662217587684,0,2,High
8.584507488762547,-2.820676991000019,0.5382634147158987,47.266736328221235,57.15867469058659,0.5236922878247506,0,0,Low
17.300467395425592,2.545181649496202,-3.960984519681359,9.007949877182387,92.34717514709199,0.0,1,0,Low
46.6869777892751,-2.0979038251191384,-0.12472310334540723,1.3913699604495111,74.46912638548913,0.0,3,0,Low
31.111439636037357,-2.6435604715854732,9.835782811243657,14.164903968602609,72.09596838411034,0.2266729090086578,0,0,Low
18.6458670629706,-4.007430272037726,5.211924350619769,17.899981484944448,61.44549485605808,0.0,2,0,Low
27.122205321838077,-1.4172891339981208,1.222153670858757,42.9012981205191,73.33046863402691,0.0,3,1,Medium
59.861225215650876,-1.4535642850763,5.543846005005572,26.700456905110116,50.53113619262691,1.6965820527995383,0,0,Low
15.694956204732108,3.4117930477358307,3.273663980284969,64.17613040412056,82.07325389482227,0.0,2,0,Low
6.850440990663844,8.918415260402796,2.3776652393212308,15.898978516498039,54.367081259073025,0.0,1,0,Low
79.18978615100409,-7.127244711686395,5.883379553949213,118.26630668278904,42.112856304429975,0.0,2,1,Medium
1.7299303940178445,4.352022554241584,3.1021658689485463,22.693109453753046,68.10774597981677,0.0,2,0,Low
36.89560214477093,7.501421295008139,5.151308820620271,56.544179901676856,85.48044647979644,0.0,2,0,Low
70.92082257340687,-7.027577628084519,0.9683222978070545,60.52850060255011,90.23010399856743,6.261389665868272,0,2,High
27.02256631647103,1.5516203439182656,-1.524754939140621,47.080448320029134,77.30668678066121,0.0,3,0,Low
28.29533979477336,0.7669198026774142,-3.288977273640893,77.43281273445197,45.934508918840635,0.0,1,0,Low
98.8537115784109,-15.11302699603746,-4.003857632825752,115.74837379694203,89.38033668852648,3.2142833865820193,0,2,High
68.50770843489367,-3.4706884720673647,-9.631022654649195,27.343379786552923,66.64118927502713,0.2982891416432686,0,0,Low
62.09767110261206,-2.200437488346555,-5.471639680869987,16.03392871378318,56.129165823994384,0.0,2,0,Low
8.406296060320727,9.048288583131482,-5.6451211774930865,35.96387863031173,88.87876921968414,0.0,2,0,Low
63.892263499693435,-9.350982207932907,-3.0440711759042163,71.22715238252064,60.499267550048216,0.3057553340824988,0,1,Medium
4.855358174475866,-2.7741204124928025,9.373465263829747,47.24985735172105,50.72888162106246,0.0,2,0,Low
33.57241280093415,-4.402390139294354,-0.9453717333226639,23.380244876236425,34.832980768476375,0.7815260155975745,0,0,Low
57.42071866174467,-2.827970401592574,1.4506013393058594,65.35153603693452,22.70708633072374,0.0,2,1,Medium
43.24964657322728,-3.836731885446415,1.6399178670715626,49.312884843760976,70.29275648938608,3.3904336905865122,0,1,Medium
13.20114115508007,4.102970294324908,9.5254854770542,43.93248926995632,59.02045480822521,0.0,2,0,Low
28.262493822245094,3.2416439374672312,-3.453512723071749,12.569173489134608,60.12262360277183,0.0,1,0,Low
46.17260987595174,-9.965287796108095,-1.3351324815483698,81.75520809789543,41.6650985695188,0.0,3,1,Medium
7.3044082968920225,-2.057734267141479,-0.6371962306451002,15.229663712491089,57.19240404526522,0.29399643272503917,0,0,Low
9.33725799495712,5.756627122438501,6.819209134648609,73.34588213979579,67.28075929392342,0.0,1,0,Low
55.380165861022746,-0.9226918672118851,8.06463416252673,41.204503459860916,45.02081982173235,1.428552143430757,0,1,Medium
13.022469361733389,4.586304923869713,2.847502918163667,72.78829407749647,89.77943191711113,0.0,3,0,Low
14.953043441619151,-0.3255573064133774,7.397456244371279,32.313481077500754,68.94027998398022,0.0,3,0,Low
0.9427313385382599,-4.096151868117387,1.0659659788139357,84.83121681186466,48.02725140754946,0.0,1,0,Low
45.66969393079928,-6.955988659681449,-1.0356194857009349,74.43842697042085,46.17350913503156,0.0,2,1,Medium
44.30514988855257,-3.316633704905803,7.072344519513731,5.097441164509131,86.3042090319904,0.0,3,0,Low
23.647851785541,-3.165848951906515,2.925706051402786,71.9779754846933,94.95078788348326,0.0,2,1,Medium
11.17131485178611,2.234697667292093,-4.4131839954454914,0.0,58.96895591622783,0.0,2,0,Low
22.73500922663459,2.8274605938124227,5.984525628746105,5.112142696494472,41.355899366716706,1.7881287733905138,0,0,Low
0.7778003548074577,-7.428171114107418,-1.2509557861216776,27.63076535833076,70.45534667913763,0.2165226495512707,0,0,Low
19.208234814919678,-0.43796724269969584,-1.9849411363452272,24.59903276572843,39.57642094070353,0.0,3,0,Low
31.662345536493625,-1.7619949108588835,5.3580262091982735,8.689604023723163,39.37878989337268,0.0,3,0,Low
9.383292794223204,-3.3895704466541026,-0.5329928450694781,26.71942224579639,60.19515535745856,0.0,2,0,Low
65.99211821250377,-8.842153905591438,2.333751216241738,118.39293095875657,52.12747821277215,0.0,1,2,High
60.36542876126551,-5.84398594179154,3.9716375044247973,158.9617554282203,75.1346205793045,0.0,1,1,Medium
67.12453390237968,7.348918277774995,-4.697658475634306,66.48375590037256,63.508075285321475,0.0,2,0,Low
78.9906971510068,-5.586678921699712,2.3091033880932113,99.16541804519846,87.9422559728654,0.0,3,2,High
9.231599265002652,3.154090150197759,8.096838631569742,35.54005974184408,66.71742272303777,0.0,3,0,Low
9.989439587110212,-1.2089947550560451,-5.738802862437661,45.55543812661775,85.87859810131341,0.0,3,0,Low
1.0895252424349193,-2.805112882720924,2.6994533329873667,26.44825500001146,46.05407324200318,0.0,2,0,Low
52.32053198382009,2.6067448082317153,-4.9768064074817255,27.614246666400796,58.22856113831107,1.3037851776131533,0,0,Low
30.805996539092966,-1.0415811994445228,6.12838610304239,13.33013501579618,86.23221454486078,0.8135031646789666,0,0,Low
0.7140962972257174,-3.808109921524374,6.0714335024986275,20.201202049169297,76.0468215637709,0.0,3,0,Low
28.88584282873602,-8.750505492279226,-2.1259340414945918,82.0917372143606,42.62292934223417,0.0,2,1,Medium
41.26476714450259,-5.616596140894258,13.257771913145175,25.855793900203544,68.26665604296998,1.3615422720420605,0,1,Medium
61.23716557567897,-4.63501060096082,6.6397518548237064,67.1027713659202,85.76771748254383,0.36267207451242706,0,1,Medium
22.983503499530112,2.349921126432008,4.2415739108170145,49.62745638034198,61.76737789682015,0.0,2,0,Low
50.18599199641974,-1.586155292342295,3.903665376636814,97.07753634235932,79.62320404616776,1.2087897712506792,0,1,Medium
43.30272716235195,-1.3008728389093176,5.903561455237343,47.0354652419267,58.33319348504333,0.8084651148732654,0,1,Medium
8.47410351676235,-5.600374158707415,-5.97385444346496,84.80921305395495,65.8516300480915,0.0,2,0,Low
54.35696427541182,-3.7785717997327617,1.1676455907661454,47.490235092957505,38.526558018581994,0.0,2,1,Medium
85.92306223026038,-16.42216321864898,2.2991423122639647,64.53965767496625,57.93512680320676,0.0,2,2,High
2.1888997096124223,-4.9491666377585615,-2.400816379815361,65.13498672072998,58.1666218229761,0.5942258659468868,0,0,Low
45.12146328491292,-1.0275732112079594,2.788771616663793,10.854090830973906,73.27979528137593,0.0,2,0,Low
14.822604263017215,4.243322801482035,7.390165802604036,36.18454939025825,73.36719972183762,1.0081042445202062,0,0,Low
3.3805883876183103,-2.0013218671227246,-2.530614526595439,18.16983394562854,91.13807029030015,0.0,1,0,Low
44.95006434408572,2.661269490498783,-0.3265458022278338,47.070634396037335,50.44541490238099,0.0,2,1,Medium
9.986432373899882,2.1229604100871353,-4.923511775123668,13.542142055683204,75.35798548526402,0.0,2,0,Low
60.09976753664293,-10.334041075810017,-10.721934058864754,152.31868076795166,52.59860821022122,0.0,3,2,High
36.51576852753458,0.6887897158892864,4.673593083123066,60.27752316005286,51.51503836523544,0.0,2,1,Medium
77.11189016808508,-6.490958709451097,-0.1544027690354851,78.34427999195923,44.65018051257109,0.0,2,2,High
22.306069247537213,-3.819288208188453,0.28547650291672677,20.308745396812604,80.24223950186463,0.8497838334585094,0,0,Low
20.743635878055482,9.085167243312311,-5.920641709041162,12.367652377284546,68.13064709176471,0.0,1,0,Low
23.712329386627914,2.2734892571283276,-1.1130211742171445,24.018140829116472,65.76545600940011,0.0,1,0,Low
69.7831149016497,-4.6749178893198495,6.57956273509274,78.08954388021395,32.92132120057173,2.4126468210942544,0,1,Medium
52.23894152477113,-5.957388843045703,0.004928020676760562,53.14748864749848,65.99399282485265,0.0,3,1,Medium
25.225686161988058,2.8980491264792985,0.17510254833247685,32.51635887685147,40.63375669333579,0.0,1,0,Low
11.735164567700025,0.8525792712131157,1.2451696671805355,23.893790149206634,31.451502439287214,0.0,3,0,Low
9.928335913388569,3.407162295167663,-7.418292770438736,2.2450627188501606,67.59117668940921,0.0,2,0,Low
72.69289837397022,-7.994356513302667,3.7495227846141423,55.907918634933196,21.683226179291065,0.0,3,1,Medium
12.827574059959517,3.7465101857060668,-7.531188689494984,52.655995858878214,81.64171496187609,0.0,2,0,Low
13.9246438368534,2.7533527204521397,-5.637693487674158,17.99984318930359,58.074679128212814,0.0,2,0,Low
19.69132991664305,-2.8559364143138257,-6.295288614042988,33.644761734380864,89.74604674432666,0.0,1,0,Low
61.80950283033639,-6.1483594259313445,-1.0513497997832733,4.764324529633135,75.9516735510012,2.549348041968246,0,0,Low
10.356152420574038,3.1618901327173434,-2.1147162212271455,70.10602338198895,54.73931241276393,0.0,2,0,Low
41.96780405044081,-8.075886291039144,-0.007350229849527198,110.49216393531982,43.75167511938815,0.0,1,1,Medium
38.326563965938504,-6.078119868710109,-5.4315369586586595,129.20302473591323,56.503653521723166,0.26159290158594345,0,1,Medium
13.259860353340223,-0.43951427302204427,6.03297192183827,6.557035165771872,43.41406148014819,0.0,2,0,Low
10.461520546197832,4.612920599185683,5.004165412357985,63.498636098389895,66.68124948787093,3.2545322674622903,0,0,Low
43.29909205415779,-5.685753706632724,-1.0428810773503223,85.27136681494716,64.14168709022947,0.0,3,1,Medium
14.563958483426987,5.7444761414838705,-2.870200299527628,21.2202615890828,34.126370028492595,0.0,3,0,Low
58.71969583222088,-13.35979025918355,-3.4761449600711964,74.54827626428322,47.04424288175243,0.0,3,2,High
15.697446933026031,5.620005877808693,-1.8608699700640758,55.33267727868935,51.59542623026897,0.0,1,0,Low
6.852781994437141,6.452920340236452,-8.40147137250706,31.246578012174062,82.11399969592009,0.35324659130034286,0,0,Low
0.8556087486769428,-5.307900201910993,-5.757643873271044,18.74707378568843,38.490064590114436,0.0,3,0,Low
14.172787538737282,0.7498203130819745,5.160722351909799,44.25740091989801,53.75409957714881,0.0,1,0,Low
4.665341294143322,9.962132463942286,1.8108749164552123,64.0317462943628,58.694339679980146,0.0,3,0,Low
28.02819355561982,-5.684728770386946,9.805646915859185,78.65328521235149,55.14962746750235,0.0,3,1,Medium
6.749910780918364,1.273280090037332,-1.7951709010159285,46.738543915962914,43.24026708004121,0.0,3,0,Low
50.26250613625546,-1.0498779167262775,-2.169079362641204,34.611427689714446,62.91427215868246,0.0,1,1,Medium
49.74299970006929,-4.68728103360445,-2.447393547261889,65.25841615710851,69.85934739690771,0.0,1,1,Medium
30.58348917805164,-6.152374995750757,-1.914986899309012,33.06557137641029,59.26172147235466,0.0,3,0,Low
16.79213308895425,5.61960365416857,-3.9597240788795878,78.18293046651507,69.13988931812301,0.0,1,0,Low
77.2587353508445,-20.2460969902562,1.6259292881231997,79.17552845685518,64.02653890829609,3.485426655710148,0,2,High
